trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1718,0,3,46243.0,94995.7,0,0,0
1859,2,4,7100.0,29177.7,0,0,0
1718,0,0,105.8,29399.6,7,0,0
1117,2,1,5908.0,34587.3,1,4,11549193
2129,2,4,3280.0,20250.6,0,0,0
2144,2,4,14.6,43494.3,6,0,0
439,2,4,14.6,25578.9,6,0,0
1205,2,1,2705.0,15627.8,5,10,30807364
1658,2,4,8500.0,27087.0,0,0,0
1914,1,4,6594.0,29668.6,0,0,0
1139,0,0,172.0,35291.7,7,0,0
212,2,4,6700.0,36251.9,0,0,0
1731,0,3,13718.0,58471.2,0,0,0
1818,2,1,5120.0,54658.2,5,9,92529356
479,2,4,12500.0,41809.7,0,0,0
875,2,1,2210.0,23844.8,0,4,22294932
1504,2,4,14.6,18753.6,6,0,0
1576,2,4,9100.0,24603.8,0,0,0
1419,2,1,2705.0,15378.1,5,10,30807364
1624,2,4,48500.0,89130.3,0,0,0
1261,2,4,2250.0,24024.3,0,0,0
1657,0,0,119.6,29078.1,7,0,0
653,0,0,221.7,43097.7,7,0,0
2162,2,5,1000.0,89670.1,0,0,0
1380,2,4,36100.0,61661.5,0,0,0
1936,2,4,11600.0,53903.2,0,0,0
1822,2,5,2900.0,53857.0,0,0,0
1930,2,4,30.0,24096.0,6,0,0
998,0,3,1100.0,40876.8,0,0,0
1519,1,4,20855.0,36226.2,0,0,0
1657,2,4,14.6,17030.1,6,0,0
1375,2,4,22500.0,36832.6,0,0,0
1961,2,4,14.6,41275.0,6,0,0
503,2,4,2700.0,27285.4,0,0,0
1108,2,4,1500.0,29659.7,0,0,0
1855,0,3,17346.0,34004.5,0,0,0
1991,0,0,84.6,17255.7,7,0,0
870,2,1,31.0,20377.1,5,1,91720389
2151,2,1,6355.0,45548.1,5,10,11394077
2108,2,4,100.0,94237.4,0,0,0
545,2,4,1700.0,22798.0,0,0,0
2000,2,1,749.0,10354.2,1,12,95535426
1261,2,4,14.6,28060.3,6,0,0
2151,2,1,1620.0,88617.8,3,11,83438044
2114,0,0,70.2,17536.2,7,0,0
1728,0,3,22946.0,58803.7,0,0,0
1853,2,1,3683.0,32469.5,5,8,63780206
1991,2,4,14.6,16357.0,6,0,0
636,2,1,3142.0,27778.7,1,4,34090870
1829,2,4,7800.0,115246.6,0,0,0
1706,2,4,4700.0,29449.3,0,0,0
1910,2,1,1972.0,16947.6,3,7,87955689
1395,2,1,5513.0,24388.4,5,6,41117668
2095,2,1,1058.0,37224.8,3,6,3922403
760,2,4,4600.0,37374.8,5,0,0
1787,2,1,1396.0,29212.0,1,2,33883029
1652,2,4,3000.0,60472.3,0,0,0
846,2,1,4262.0,32441.2,3,5,65161853
1830,2,4,300.0,25745.1,0,0,0
1786,0,2,4584.0,20605.5,2,10,52728754
804,2,4,30.0,85403.9,6,0,0
1335,2,1,4167.0,23703.4,5,9,49547737
803,2,4,10500.0,33138.6,0,0,0
1018,2,4,14.6,28164.7,6,0,0
2154,0,3,29112.0,55317.8,0,0,0
1200,0,0,285.3,79988.6,7,0,0
1270,0,3,15698.0,60700.1,0,0,0
1331,2,4,7600.0,42423.0,0,0,0
1688,0,0,231.3,40270.5,7,0,0
2175,0,0,69.8,20292.9,7,0,0
1624,2,4,12950.0,35219.8,0,0,0
1308,2,4,250.0,16511.6,0,0,0
434,2,4,1800.0,42304.1,0,0,0
1414,2,4,14.6,28775.8,6,0,0
1900,0,0,183.5,42761.3,7,0,0
1175,0,2,5029.0,22258.5,2,11,39912659
1823,2,4,3120.0,15724.8,0,0,0
2076,1,4,15255.0,42513.6,0,0,0
2153,2,1,785.0,60383.4,3,10,13103747
555,0,3,45936.0,145705.5,0,0,0
1688,2,4,12200.0,56602.5,0,0,0
349,0,0,67.0,20840.0,7,0,0
745,0,0,230.9,87773.4,7,0,0
2065,2,4,5400.0,86480.1,0,0,0
1961,2,4,14.6,50295.6,6,0,0
1089,2,4,3120.0,24527.5,0,0,0
2127,2,1,9586.0,56930.5,5,1,65390032
622,0,0,4.5,34575.2,7,0,0
324,0,2,44820.0,94168.7,0,13,86406272
138,0,3,400.0,400.0,0,0,0
439,0,0,92.6,21177.6,7,0,0
1311,2,4,2700.0,29557.0,0,0,0
1452,2,4,8400.0,33917.4,0,0,0
1810,0,0,350.0,75359.3,7,0,0
535,2,1,4069.0,40859.3,5,2,80693810
1328,2,1,2902.0,33554.8,5,6,75771987
104,0,0,109.5,34394.9,7,0,0
1871,0,3,2600.0,33410.7,0,0,0
1424,0,2,5318.0,22140.8,2,5,55278760
847,2,1,9584.0,35185.4,5,8,34061867
2122,2,1,3498.0,63322.1,5,9,91327929
1674,2,4,2200.0,28754.3,0,0,0
500,0,0,118.7,29789.0,7,0,0
1686,2,4,3760.0,21968.1,0,0,0
2066,1,4,8720.0,-986.3,0,0,0
1824,2,4,400.0,19556.0,0,0,0
1110,2,4,14.6,28913.1,6,0,0
2067,2,1,7905.0,73364.5,5,5,81014710
1323,2,4,14.6,14230.6,6,0,0
1608,2,1,34.0,74596.8,1,4,79024326
1200,2,4,14.6,46211.3,6,0,0
1758,2,1,722.0,103285.4,1,13,75680291
1454,2,4,640.0,30834.2,0,0,0
1079,2,4,30.0,87876.1,6,0,0
1927,0,3,37892.0,63972.9,0,0,0
671,2,4,840.0,28920.9,0,0,0
1766,2,4,1500.0,27535.6,0,0,0
301,2,1,82.0,29827.5,1,11,19039827
1414,2,4,14.6,68158.7,6,0,0
1824,2,5,1100.0,43226.1,0,0,0
995,2,4,34200.0,83451.8,0,0,0
2059,2,4,14700.0,32503.7,0,0,0
1779,2,4,14.6,42041.3,6,0,0
1488,2,1,6245.0,38195.6,5,9,96173613
1779,0,0,54.5,13528.7,7,0,0
1797,2,4,3680.0,11444.7,0,0,0
1779,0,0,77.4,19073.7,7,0,0
1699,0,2,3080.0,18434.5,0,1,45863705
1634,2,1,9874.0,18831.6,5,5,66611260
572,2,1,2154.0,48612.1,5,12,46599167
521,2,4,15900.0,42187.4,0,0,0
1121,2,1,2185.0,46669.2,1,13,20442784
1445,2,4,14.6,34278.8,6,0,0
1423,2,1,2329.0,27473.4,5,2,59419953
1393,0,3,19591.0,81947.5,0,0,0
515,2,4,2880.0,20135.1,0,0,0
1939,2,4,3500.0,37939.8,0,0,0
855,0,3,200.0,15676.7,0,0,0
479,2,1,12006.0,37736.4,5,8,18079054
1626,0,0,212.5,45154.6,7,0,0
2031,2,4,11700.0,59212.0,0,0,0
1445,2,4,14.6,39754.3,6,0,0
1430,2,4,1050.0,26423.4,0,0,0
390,2,1,5135.0,42037.7,1,3,57953965
993,2,1,2976.0,25999.1,5,2,39119124
1245,2,4,800.0,18034.7,0,0,0
1017,2,4,1080.0,34187.6,0,0,0
149,2,4,5200.0,29102.0,0,0,0
1634,2,4,1500.0,27896.4,0,0,0
2083,2,4,14.6,30995.8,6,0,0
1268,0,2,12710.0,30042.2,0,4,78292494
1632,0,3,32686.0,71231.8,0,0,0
996,2,4,7000.0,27506.2,0,0,0
1409,1,4,16730.0,40940.5,0,0,0
1619,2,4,4200.0,53545.4,0,0,0
489,2,4,600.0,25342.1,0,0,0
363,0,3,4337.0,30367.3,0,0,0
1373,1,4,9863.0,32216.6,0,0,0
1127,2,4,13600.0,41226.2,0,0,0
1759,0,2,6962.0,26649.2,2,13,97257405
2030,0,3,24231.0,98185.6,0,0,0
1396,0,3,21971.0,71323.8,0,0,0
1394,2,1,4.0,43784.0,3,3,61734002
1139,0,0,159.6,41013.9,7,0,0
936,2,1,2653.0,106553.2,5,11,10382223
452,2,1,3027.0,27657.8,5,5,59559762
1638,2,1,1854.0,21784.6,5,1,32185286
1788,2,1,3419.0,24453.3,1,13,80957543
1547,2,1,1683.0,42853.5,8,2,77219027
1829,2,4,3240.0,38231.1,0,0,0
408,2,4,30.0,40775.8,6,0,0
1292,0,0,142.2,35167.5,7,0,0
1261,0,0,21.3,9149.6,7,0,0
2133,2,4,750.0,32966.1,0,0,0
690,2,1,1022.0,43450.8,1,5,76071583
834,2,4,14.6,82236.4,6,0,0
818,2,1,3009.0,18986.0,5,3,94832020
408,2,4,30.0,43169.1,6,0,0
2114,0,0,59.9,24032.8,7,0,0
281,2,4,12200.0,42053.8,0,0,0
987,2,4,14.6,21813.1,6,0,0
2163,2,4,1600.0,36737.4,0,0,0
834,0,0,232.2,42993.9,7,0,0
1489,2,1,2145.0,26113.3,5,2,27727192
1718,2,4,14.6,24534.6,6,0,0
1549,2,1,1019.0,84427.5,3,3,97367155
1572,0,3,11916.0,41057.3,0,0,0
1640,0,3,8722.0,39935.4,0,0,0
1982,2,4,18900.0,49651.1,0,0,0
2047,2,4,4600.0,17292.2,0,0,0
1657,0,0,184.9,46107.5,7,0,0
1179,0,2,3126.0,17759.6,0,6,10162395
386,0,2,4408.0,9716.0,2,10,695646
1665,2,1,1833.0,31825.2,5,3,43700408
1001,0,3,6393.0,28284.3,0,0,0
1779,2,4,14.6,37076.8,6,0,0
1797,0,3,1800.0,29273.4,0,0,0
1331,2,1,1374.0,54213.0,1,7,40625691
1110,2,4,14.6,22432.1,6,0,0
1149,2,4,4920.0,54730.5,0,0,0
1055,2,1,2750.0,14621.4,5,2,6447190
1279,2,4,3600.0,27275.2,0,0,0
2142,2,4,9600.0,23437.3,0,0,0
2158,2,1,3735.0,64688.3,5,12,46916538
683,2,4,14.6,12894.0,6,0,0
1001,2,4,12800.0,34055.6,0,0,0
957,0,0,150.0,40170.9,7,0,0
1758,2,4,400.0,18100.0,0,0,0
2121,0,3,17812.0,57493.4,0,0,0
478,2,1,5375.0,19846.6,5,3,91739165
1633,0,2,3399.0,26955.1,0,4,67514222
667,2,1,612.0,25948.3,1,5,8512616
1261,0,0,135.6,34387.5,7,0,0
715,2,4,840.0,18261.2,0,0,0
2128,0,3,14436.0,51517.2,0,0,0
1437,2,4,20400.0,53191.7,0,0,0
1930,2,4,14.6,17123.1,6,0,0
1639,0,2,4454.0,14398.6,2,4,47205090
2083,2,4,14.6,55768.8,6,0,0
109,0,3,1000.0,1000.0,0,0,0
598,0,3,4550.0,29650.4,0,0,0
1172,2,4,4100.0,11307.2,0,0,0
408,2,4,14.6,23988.4,6,0,0
2062,0,2,13936.0,32363.5,0,7,56820648
318,2,4,14.6,31117.7,6,0,0
1900,2,4,14.6,15010.8,6,0,0
1038,2,4,2720.0,22188.9,0,0,0
568,2,4,3000.0,33640.5,0,0,0
457,2,4,960.0,42805.6,0,0,0
2015,2,4,41900.0,57282.6,0,0,0
1565,0,0,263.6,53691.6,7,0,0
937,2,1,3052.0,27421.1,5,4,38500511
745,2,4,14.6,28469.6,6,0,0
812,2,1,4541.0,48949.7,5,11,73640763
1900,2,4,14.6,15367.2,6,0,0
1991,2,4,14.6,17696.1,6,0,0
653,0,0,153.6,38645.8,7,0,0
1910,2,4,9100.0,8364.6,0,0,0
1459,2,4,1920.0,15621.8,0,0,0
628,0,3,17696.0,50798.0,0,0,0
1972,0,3,17580.0,85423.0,0,0,0
1830,2,4,11700.0,24083.2,0,0,0
597,0,3,7618.0,19619.2,0,0,0
577,2,4,3480.0,35297.7,0,0,0
2144,0,0,279.1,64979.1,7,0,0
644,2,4,8700.0,28367.2,0,0,0
1617,2,4,4950.0,30343.0,0,0,0
1869,0,0,83.1,19405.1,7,0,0
1292,0,0,129.4,34142.0,7,0,0
2083,2,4,4300.0,33155.8,0,0,0
975,2,4,3600.0,30479.0,0,0,0
2062,2,1,3419.0,81550.4,1,13,80957543
1445,0,0,155.1,42814.8,7,0,0
1145,0,3,9738.0,39972.8,0,0,0
653,0,0,157.8,38629.1,7,0,0
1991,2,4,14.6,38437.3,6,0,0
1732,0,3,22592.0,59391.7,0,0,0
271,0,2,4316.0,23307.4,2,2,77385341
1726,0,3,21078.0,78563.3,0,0,0
939,2,1,2120.0,29675.5,5,9,79819476
1826,2,4,4200.0,31670.1,0,0,0
1970,2,1,4128.0,23117.7,5,3,44934696
2033,0,3,29434.0,128334.5,0,0,0
1849,2,4,14500.0,48791.8,0,0,0
1450,2,4,4200.0,22630.4,0,0,0
1877,0,3,49467.0,86371.8,0,0,0
904,2,4,9700.0,36592.8,0,0,0
1535,2,4,14.6,16108.8,6,0,0
1200,2,4,14.6,26756.7,6,0,0
1292,0,0,48.3,10571.3,7,0,0
723,2,1,960.0,36637.4,1,3,76923572
2027,2,4,16000.0,49670.3,0,0,0
1179,0,3,24542.0,45938.1,0,0,0
1025,2,1,204.0,28435.7,0,8,25394970
467,2,4,4700.0,9863.0,5,0,0
1210,0,3,21623.0,59494.3,0,0,0
1880,2,1,955.0,25154.9,1,10,8070820
1414,2,4,14.6,74679.0,6,0,0
1607,0,3,29079.0,71729.7,0,0,0
171,0,3,7731.0,8531.0,0,0,0
1596,2,4,14.6,20061.0,6,0,0
727,2,4,6300.0,41120.8,0,0,0
74,0,0,37.3,30889.8,7,0,0
265,2,1,119.0,107561.9,1,1,62503671
2031,2,4,5400.0,30454.3,0,0,0
1515,0,3,11874.0,43864.6,0,0,0
514,0,3,1100.0,27748.6,0,0,0
1095,2,4,4500.0,51596.0,0,0,0
1086,0,3,11429.0,50518.6,0,0,0
1665,0,3,4008.0,4608.0,0,0,0
1392,2,1,2469.0,67844.4,5,2,13642275
1414,0,0,135.1,32683.3,7,0,0
1266,2,1,4054.0,14197.3,5,2,28175699
1565,0,0,69.3,14507.1,7,0,0
1841,0,0,102.5,37701.7,7,0,0
906,0,2,6877.0,31480.8,2,12,11260474
1363,0,2,30832.0,43682.7,0,9,62510245
1431,2,4,4320.0,53769.8,0,0,0
1818,2,4,960.0,19774.7,0,0,0
935,0,3,12939.0,49663.3,0,0,0
1353,2,4,9300.0,25023.0,0,0,0
1175,0,3,400.0,25816.8,0,0,0
1836,2,4,480.0,42257.9,0,0,0
994,2,1,6741.0,25954.8,5,8,38381874
1057,2,1,3297.0,19763.3,5,8,88894867
2114,2,4,14.6,18354.0,6,0,0
1048,0,0,150.0,34825.5,7,0,0
926,0,0,120.1,29871.6,7,0,0
1490,0,3,300.0,33430.4,0,0,0
1048,0,0,109.5,24744.2,7,0,0
1244,2,1,5129.0,52565.7,5,6,8464664
1837,2,4,810.0,14783.8,0,0,0
1895,1,4,10128.0,26945.5,0,0,0
934,0,3,4166.0,14334.2,0,0,0
1760,2,1,2478.0,30597.6,1,1,66113912
1853,2,1,2288.3,28257.9,8,4,53236597
961,2,4,4800.0,24938.9,0,0,0
1900,2,4,14.6,23350.3,6,0,0
1711,2,4,4500.0,30869.1,0,0,0
2144,2,4,14.6,43744.0,6,0,0
1437,2,4,22500.0,46446.5,0,0,0
1831,2,4,2640.0,50024.0,0,0,0
1687,1,4,20804.0,58021.1,0,0,0
159,2,4,2000.0,21762.0,0,0,0
1423,2,1,4324.0,48118.2,1,12,85702967
1041,2,4,12200.0,38161.0,0,0,0
2053,0,0,109.1,17581.7,7,0,0
1718,0,0,298.1,75643.8,7,0,0
1883,2,1,4067.0,33898.9,5,1,40453487
1048,0,0,220.7,46880.4,7,0,0
1455,0,3,11070.0,66794.0,0,0,0
1335,2,1,5847.0,29159.6,5,10,5941856
1353,0,0,267.5,58041.5,7,0,0
1835,2,4,1200.0,21121.0,0,0,0
1783,2,4,3900.0,27782.5,0,0,0
678,0,3,29343.0,110538.3,0,0,0
1634,0,2,4812.0,14696.3,2,5,36199426
1919,2,4,15300.0,62183.2,0,0,0
1686,2,4,4200.0,15074.1,0,0,0
1930,2,4,14.6,14011.1,6,0,0
1231,2,4,14.6,51066.1,6,0,0
1607,2,4,3300.0,23837.4,0,0,0
1353,0,0,184.3,44552.2,7,0,0
865,0,0,107.7,27564.7,7,0,0
714,0,0,121.5,28102.4,7,0,0
363,0,3,5211.0,28348.3,0,0,0
1942,2,1,7806.0,49058.6,5,10,24160874
660,0,3,29336.0,49136.0,0,0,0
1018,0,0,93.9,22258.1,7,0,0
2095,2,1,2180.0,19216.8,1,9,1625001
1421,2,4,16200.0,39124.3,0,0,0
1688,0,0,163.5,43656.0,7,0,0
1451,0,2,6411.0,18219.9,2,4,63237541
1760,2,4,2100.0,20372.6,0,0,0
2022,2,4,14.6,17144.7,6,0,0
1833,2,4,1000.0,22603.1,0,0,0
365,2,4,1920.0,47461.0,0,0,0
1980,2,4,270.0,21863.6,0,0,0
2069,2,5,2900.0,51595.2,0,0,0
2151,2,4,7200.0,43906.2,0,0,0
1084,0,2,5123.0,28819.4,2,13,62457513
1123,2,1,5940.0,50638.9,5,2,19250178
1692,0,3,16991.0,18961.6,0,0,0
1788,2,1,3026.0,12210.2,5,8,48705834
876,0,3,7483.5,23882.9,0,0,0
1425,0,2,23810.0,35959.6,0,12,68042999
1880,0,2,2901.0,18097.5,0,5,72301327
1518,0,3,8800.0,28535.3,0,0,0
1618,2,4,3400.0,40822.4,0,0,0
2149,2,1,1258.0,16569.1,5,7,51615589
2061,2,4,36700.0,19296.9,0,0,0
938,0,2,6151.0,23740.2,2,10,78620892
1170,0,0,136.5,29327.8,7,0,0
690,2,4,7800.0,38503.7,0,0,0
955,2,4,1300.0,14093.7,0,0,0
1476,0,0,221.3,42052.3,7,0,0
2175,0,0,444.5,93241.7,7,0,0
1718,2,4,14.6,20685.2,6,0,0
1306,2,1,561.0,20735.1,1,13,29709238
604,2,1,2118.3,28470.5,8,4,22466057
2175,0,0,77.6,17150.8,7,0,0
1511,2,1,13167.0,75919.0,5,10,73746818
811,0,3,7632.0,26371.5,0,0,0
2022,2,4,14.6,17594.3,6,0,0
263,0,3,4896.0,19010.7,0,0,0
2084,2,4,840.0,13774.7,0,0,0
1089,0,3,11876.0,48898.0,0,0,0
2114,0,0,151.6,42062.9,7,0,0
1182,0,3,13875.0,28292.8,0,0,0
1425,2,4,19000.0,36343.8,0,0,0
2093,2,4,10300.0,44733.6,0,0,0
1454,2,4,3500.0,20628.1,0,0,0
2153,2,1,3297.0,8954.8,5,8,88894867
2011,1,4,12037.0,47125.7,0,0,0
2164,2,4,2400.0,16485.0,0,0,0
2069,2,4,5700.0,94958.3,0,0,0
1883,2,4,8900.0,28812.5,0,0,0
1305,2,5,2700.0,25287.0,0,0,0
1304,2,1,7518.0,50755.3,8,11,16368747
199,0,3,1600.0,23325.1,0,0,0
968,2,1,7591.0,41246.8,5,13,56959491
1292,0,0,112.5,26496.4,7,0,0
1346,2,4,2200.0,19923.3,0,0,0
917,2,4,3360.0,23992.0,0,0,0
1452,2,4,3300.0,36152.8,0,0,0
2064,2,1,6888.0,41737.4,5,4,62772446
1749,2,4,14.6,48224.0,6,0,0
704,2,4,2800.0,33581.3,0,0,0
987,0,0,85.1,18148.2,7,0,0
1323,2,4,14.6,41967.2,6,0,0
1515,2,1,8886.0,19181.9,5,4,73266708
683,0,0,112.0,26775.6,7,0,0
1605,2,1,1449.0,50062.5,5,11,89534949
394,2,1,9655.0,33605.6,5,5,74230772
2066,2,1,1316.0,76361.9,3,8,59476637
714,0,0,201.5,30316.4,7,0,0
1962,2,4,3800.0,51375.7,0,0,0
1018,0,0,222.4,54813.9,7,0,0
2090,2,4,6000.0,27896.5,0,0,0
1353,2,4,14.6,24660.3,6,0,0
1341,0,3,500.0,28725.1,0,0,0
1536,2,4,8000.0,25080.9,0,0,0
1827,2,4,560.0,16926.0,0,0,0
1445,0,0,137.1,31047.6,7,0,0
1728,2,1,176.0,60673.2,3,11,2184236
1515,2,1,912.0,46544.0,5,8,14523250
288,0,0,254.9,81840.5,7,0,0
1827,2,4,780.0,21001.5,0,0,0
1630,0,3,19825.0,51438.1,0,0,0
1900,0,0,38.2,13563.2,7,0,0
1414,2,4,14.6,57797.2,6,0,0
903,2,1,5421.0,17057.5,5,7,54152226
1908,2,1,3081.0,22365.5,5,2,12900150
1974,2,4,18800.0,26648.2,0,0,0
377,2,4,850.0,22728.4,0,0,0
1305,2,1,390.0,62181.4,1,8,7009309
1640,2,1,7830.0,13705.4,5,6,16216141
1909,0,3,6206.0,67609.1,0,0,0
2122,0,3,18670.0,32098.4,0,0,0
1292,0,0,183.5,50701.5,7,0,0
873,0,3,9618.0,25201.2,0,0,0
1852,0,2,6677.0,21534.4,2,1,15285545
1624,0,3,3000.0,23541.6,0,0,0
1850,2,1,5262.0,27654.4,5,8,88771032
2125,2,1,1855.0,9528.4,5,11,15796089
2175,0,0,110.5,26754.7,7,0,0
706,2,4,4900.0,30320.8,0,0,0
2100,2,4,18400.0,20246.7,0,0,0
1426,1,4,17183.0,18810.8,0,0,0
332,2,1,9499.0,79718.4,1,5,43103534
695,0,3,24345.0,58965.2,0,0,0
1635,1,4,10644.0,61101.1,0,0,0
376,2,4,2880.0,32659.7,0,0,0
1320,2,4,5520.0,24108.5,0,0,0
1483,0,3,21150.0,36103.9,0,0,0
2022,0,0,91.7,22156.2,7,0,0
1292,0,0,282.4,56936.8,7,0,0
1912,0,2,38369.0,72955.5,0,12,13991976
1997,0,2,3161.0,35089.9,0,7,20851540
1366,2,1,617.0,26898.8,5,13,52539229
408,2,4,14.6,21671.1,6,0,0
1818,2,4,450.0,15023.2,0,0,0
500,0,0,75.9,19080.0,7,0,0
139,0,3,12600.0,15205.6,0,0,0
1956,2,4,15400.0,45205.3,0,0,0
1900,2,4,14.6,38016.9,6,0,0
511,2,1,5009.0,56894.2,5,1,19063937
1700,2,4,8700.0,32589.6,0,0,0
1124,2,4,15300.0,39884.2,0,0,0
1210,2,1,4681.0,51072.5,1,6,74763947
1018,0,0,88.4,19870.9,7,0,0
714,2,4,14.6,29327.0,6,0,0
371,0,3,16713.0,29994.6,0,0,0
1573,2,1,10.0,19412.5,3,11,24497020
1943,2,1,5286.0,23440.4,5,13,35530597
635,2,1,2668.0,24650.3,1,6,77260404
689,0,3,26544.0,64075.2,0,0,0
2141,0,3,49678.0,107012.2,0,0,0
683,0,0,57.0,17889.0,7,0,0
1098,2,4,3120.0,13501.5,0,0,0
1810,0,0,80.1,15868.4,7,0,0
1271,2,1,12414.0,35621.1,5,6,6873333
2121,2,1,803.0,31511.0,3,8,40185999
1698,0,3,37078.0,37478.0,0,0,0
413,2,1,5.0,40651.2,1,10,87464
1476,2,4,14.6,22696.0,6,0,0
745,2,4,30.0,21048.4,6,0,0
1509,2,1,5673.0,43755.9,5,8,98150521
2128,0,3,500.0,21939.6,0,0,0
1937,2,4,3900.0,59061.1,0,0,0
604,2,4,52200.0,59034.5,0,0,0
2121,2,1,5664.0,18786.4,5,10,40163117
1367,0,2,6727.0,22353.7,2,9,94994931
1535,0,0,369.0,95789.6,7,0,0
1749,2,4,14.6,24169.5,6,0,0
630,0,3,10352.0,40290.4,0,0,0
697,2,4,2700.0,41554.1,0,0,0
1293,2,4,3900.0,30488.1,0,0,0
1726,2,1,2970.0,10381.9,5,2,87006002
1977,2,5,1400.0,84838.1,0,0,0
1381,1,4,17743.0,44347.6,0,0,0
117,0,3,15634.0,16434.0,0,0,0
1438,0,3,43771.0,139964.6,0,0,0
751,0,3,23938.0,25038.0,0,0,0
1810,0,0,15.9,39503.9,7,0,0
1278,0,3,1300.0,27471.2,0,0,0
2053,2,4,14.6,46329.0,6,0,0
1829,2,4,1440.0,26579.2,0,0,0
1175,2,4,11700.0,31800.0,0,0,0
1718,2,4,14.6,3243.5,6,0,0
592,2,4,14.6,35053.2,6,0,0
1486,2,1,2858.0,18712.2,5,8,14357602
732,2,4,720.0,62477.8,0,0,0
1576,2,1,7028.0,30868.7,5,3,54694455
1810,0,0,133.3,33013.3,7,0,0
865,2,4,14.6,19551.8,6,0,0
722,2,4,1920.0,16884.9,0,0,0
2012,2,4,6500.0,32655.8,0,0,0
1457,2,1,7518.0,37545.3,8,11,16368747
1274,2,1,3277.0,17621.9,5,12,15485203
1747,2,4,1900.0,68113.5,0,0,0
542,2,4,4700.0,33908.3,0,0,0
2150,0,3,28928.0,78613.4,0,0,0
1657,0,0,15.7,4233.4,7,0,0
1102,2,4,180.0,26934.5,0,0,0
331,2,1,5037.0,69349.3,5,10,4434031
1817,2,1,1388.0,32159.7,1,4,4071104
1064,2,4,13700.0,45195.4,0,0,0
1657,0,0,152.6,37249.4,7,0,0
732,2,4,2520.0,29973.8,0,0,0
1657,0,0,163.8,35842.2,7,0,0
2076,0,3,1400.0,40173.8,0,0,0
2144,0,3,7400.0,26405.0,0,0,0
865,0,0,73.4,18949.8,7,0,0
1718,0,0,151.3,37968.3,7,0,0
872,0,2,2975.0,18013.0,0,2,76680385
1749,0,0,56.8,13627.5,7,0,0
1535,2,4,8800.0,34132.2,0,0,0
1698,0,3,21220.0,46791.0,0,0,0
1535,2,4,14.6,28879.1,6,0,0
1779,2,4,14.6,15922.0,6,0,0
1200,0,0,124.7,23406.4,7,0,0
2114,0,0,77.7,20261.2,7,0,0
2119,0,2,46714.0,78524.4,0,1,62184637
1740,2,4,19900.0,21445.3,0,0,0
142,2,1,204.0,17973.1,0,8,25394970
1516,0,3,12194.0,22728.8,0,0,0
1139,0,0,39.6,12674.4,7,0,0
1465,2,5,1600.0,38495.9,0,0,0
1591,2,4,9300.0,33428.0,0,0,0
1404,0,3,49400.0,112609.3,0,0,0
2022,0,0,148.7,38702.1,7,0,0
1534,2,4,840.0,31440.2,0,0,0
1302,0,3,14961.0,117881.5,0,0,0
822,2,4,19600.0,53272.0,0,0,0
1781,2,4,3840.0,21505.6,0,0,0
1657,0,0,148.3,34010.1,7,0,0
1383,2,4,10200.0,42719.6,0,0,0
719,2,4,720.0,33470.9,0,0,0
1949,2,4,2400.0,108673.3,0,0,0
1657,2,4,14.6,36039.4,6,0,0
1486,2,1,3574.0,14867.1,5,3,97405832
500,0,0,105.5,26299.3,7,0,0
744,2,4,3480.0,33277.7,0,0,0
1779,0,0,78.6,15961.2,7,0,0
1062,2,1,9255.0,32257.6,5,11,82919829
1549,0,3,37983.0,107581.7,0,0,0
1596,0,0,276.4,56669.1,7,0,0
1273,2,1,6148.0,58867.1,8,13,91485505
1384,2,4,14.6,16612.1,6,0,0
1671,0,3,4830.0,28238.9,0,0,0
1718,0,0,79.5,19679.4,7,0,0
1958,2,4,13200.0,63754.1,0,0,0
1823,2,4,1000.0,44794.3,0,0,0
1048,0,0,108.6,26096.4,7,0,0
690,2,4,800.0,24118.9,0,0,0
1477,2,4,1600.0,22504.2,0,0,0
1086,0,2,6932.0,25783.2,2,12,16577571
1456,2,4,34500.0,65854.6,0,0,0
1416,2,4,7600.0,25267.6,0,0,0
1961,0,0,75.2,16455.8,7,0,0
473,0,3,2400.0,21056.5,0,0,0
2053,2,4,100.0,20717.1,6,0,0
1086,2,1,123.0,21011.8,1,13,84354322
1136,1,4,15246.0,30173.7,0,0,0
916,2,4,12200.0,47370.6,0,0,0
1259,2,4,4600.0,20155.0,0,0,0
510,2,1,12414.0,57738.9,5,6,6873333
1475,0,3,18729.0,30324.1,0,0,0
2067,2,1,599.0,33523.2,3,4,75644820
507,0,3,43330.0,89951.7,0,0,0
2063,2,1,688.0,24783.7,3,2,22804981
654,0,3,4900.0,23457.4,0,0,0
561,0,0,132.1,23236.9,7,0,0
1504,2,4,2900.0,12438.9,0,0,0
683,0,0,88.0,21624.4,7,0,0
1360,0,2,5039.0,31159.2,2,7,22131634
1384,0,0,70.2,15543.0,7,0,0
865,2,4,14.6,35039.2,6,0,0
1761,2,1,1394.0,71665.1,5,1,52683812
528,2,4,4900.0,31674.0,0,0,0
2083,2,4,14.6,18665.9,6,0,0
1466,2,4,960.0,15656.2,0,0,0
1718,0,0,179.3,45989.6,7,0,0
1996,2,1,4514.0,65539.4,5,7,84757935
1841,0,0,126.9,26052.9,7,0,0
1853,2,4,3400.0,20230.0,0,0,0
536,2,1,2643.0,21070.7,5,12,87020074
1139,0,0,57.8,14950.5,7,0,0
1938,0,3,19841.0,31749.1,0,0,0
2083,0,0,201.5,47309.6,7,0,0
